Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-02-05 00:00:00-05:00,0.059108227491378784,0.059691335350228726,0.059108227491378784,0.059108227491378784,400933,0.0,0.0
1962-02-06 00:00:00-05:00,0.0591082748916673,0.05949742886363016,0.05871912091970444,0.05871912091970444,240560,0.0,0.0
1962-02-07 00:00:00-05:00,0.05910828063610837,0.05988596602412716,0.05910828063610837,0.05949743464589119,1403264,0.0,0.0
1962-02-08 00:00:00-05:00,0.06027508075604498,0.06163586909883904,0.06027508075604498,0.06105276569724083,2084849,0.0,0.0
1962-02-09 00:00:00-05:00,0.06124737030157993,0.06183047396700215,0.06124737030157993,0.0614413246512413,1042425,0.0,0.0
1962-02-12 00:00:00-05:00,0.0614413246512413,0.06163589698586997,0.061052793320447746,0.0614413246512413,641492,0.0,0.0
1962-02-13 00:00:00-05:00,0.0614413246512413,0.0614413246512413,0.06066363935818338,0.0614413246512413,641492,0.0,0.0
1962-02-14 00:00:00-05:00,0.06124732631985084,0.06124732631985084,0.06066359579563141,0.06066359579563141,200466,0.0,0.0
1962-02-15 00:00:00-05:00,0.06085818880414459,0.061247342590337074,0.06085818880414459,0.06105276569724083,481119,0.0,0.0
1962-02-16 00:00:00-05:00,0.061441295004448566,0.06319123708080707,0.061441295004448566,0.06221897527575493,3728673,0.0,0.0
1962-02-19 00:00:00-05:00,0.06221899479344727,0.06221899479344727,0.061247359961271286,0.061247359961271286,841958,0.0,0.0
1962-02-20 00:00:00-05:00,0.061635884084832844,0.06183046102523804,0.061635884084832844,0.06183046102523804,240560,0.0,0.0
1962-02-21 00:00:00-05:00,0.06144129685224421,0.06144129685224421,0.061052765697240836,0.06105276569724083,120280,0.0,0.0
1962-02-23 00:00:00-05:00,0.061052749478444364,0.06124732631985084,0.06066359579563141,0.06066359579563141,441026,0.0,0.0
1962-02-26 00:00:00-05:00,0.05988591218017439,0.05988591218017439,0.05833054744908308,0.059108227491378784,761772,0.0,0.0
1962-02-27 00:00:00-05:00,0.0591082748916673,0.059885960204106685,0.05871912091970444,0.05871912091970444,481119,0.0,0.0
1962-02-28 00:00:00-05:00,0.058719089698036034,0.05910824346308101,0.05813598632812499,0.058135986328125,280653,0.0,0.0
1962-03-01 00:00:00-05:00,0.05833060633566567,0.059691395610570915,0.05833060633566567,0.05969139561057091,441026,0.0,0.0
1962-03-02 00:00:00-05:00,0.05969138289611218,0.06008053221947209,0.05930285155773163,0.05930285155773163,280653,0.0,0.0
1962-03-05 00:00:00-05:00,0.05949743464589118,0.06046906976075045,0.05949743464589118,0.05949743464589119,441026,0.0,0.0
1962-03-06 00:00:00-05:00,0.05949742886363016,0.05949742886363016,0.05871912091970444,0.05871912091970444,160373,0.0,0.0
1962-03-07 00:00:00-05:00,0.05833056941628456,0.05833056941628456,0.05833056941628456,0.05833056941628456,120280,0.0,0.0
1962-03-08 00:00:00-05:00,0.058330593911059415,0.05930285155773163,0.05813601692612765,0.05930285155773163,360839,0.0,0.0
1962-03-09 00:00:00-05:00,0.05930280432132444,0.05988591218017439,0.059108227491378784,0.059108227491378784,521212,0.0,0.0
1962-03-12 00:00:00-05:00,0.059302846335796605,0.06027510389685631,0.059302846335796605,0.06027510389685631,400933,0.0,0.0
1962-03-13 00:00:00-05:00,0.06043077373712581,0.061405546963214874,0.06043077373712581,0.061405546963214874,360839,0.000249,0.0
1962-03-14 00:00:00-05:00,0.061405519725324154,0.061990129047368295,0.06082028150558472,0.06082028150558472,601399,0.0,0.0
1962-03-15 00:00:00-05:00,0.060820313120766606,0.06160000691318688,0.060820313120766606,0.061210472136735916,280653,0.0,0.0
1962-03-16 00:00:00-05:00,0.06121047213673591,0.061405551644720564,0.06101539262875126,0.061210472136735916,120280,0.0,0.0
1962-03-19 00:00:00-05:00,0.06121047213673591,0.06179508176266767,0.06121047213673591,0.061210472136735916,561306,0.0,0.0
1962-03-20 00:00:00-05:00,0.060820318589908114,0.060820318589908114,0.06043078377842903,0.06043078377842903,240560,0.0,0.0
1962-03-21 00:00:00-05:00,0.06023571741866944,0.06023571741866944,0.059456028044223785,0.059456028044223785,320746,0.0,0.0
1962-03-22 00:00:00-05:00,0.059260940295517435,0.059260940295517435,0.05887078121304512,0.05887078121304512,120280,0.0,0.0
1962-03-23 00:00:00-05:00,0.05887078121304512,0.05965109937798976,0.05887078121304512,0.05887078121304512,441026,0.0,0.0
1962-03-26 00:00:00-05:00,0.0588707651350754,0.059260924110992895,0.058481235057115555,0.058481235057115555,200466,0.0,0.0
1962-03-27 00:00:00-05:00,0.058091081471416485,0.058091081471416485,0.05770154669880867,0.05770154669880867,240560,0.0,0.0
1962-03-28 00:00:00-05:00,0.05750646536985605,0.05750646536985605,0.057116930609596064,0.05731138586997986,240560,0.0,0.0
1962-03-29 00:00:00-05:00,0.057701538583608894,0.058286152780056,0.057701538583608894,0.058286152780056,320746,0.0,0.0
1962-03-30 00:00:00-05:00,0.058286152780056,0.05848123225867983,0.05789661806223272,0.058286152780056,441026,0.0,0.0
1962-04-02 00:00:00-05:00,0.05828616097747648,0.05887077059764046,0.05770154669880867,0.05770154669880867,280653,0.0,0.0
1962-04-03 00:00:00-05:00,0.05770154486973223,0.0582861591298684,0.05731138586997986,0.05731138586997986,320746,0.0,0.0
1962-04-04 00:00:00-05:00,0.05770154669880867,0.05770154669880867,0.05770154669880867,0.05770154669880867,160373,0.0,0.0
1962-04-05 00:00:00-05:00,0.05770154486973223,0.05789662436960842,0.05731138586997986,0.05731138586997986,320746,0.0,0.0
1962-04-06 00:00:00-05:00,0.057896651327610016,0.05887079614308654,0.057896651327610016,0.057896651327610016,400933,0.0,0.0
1962-04-09 00:00:00-05:00,0.057896611560344355,0.058286146234422215,0.057896611560344355,0.058091066777706146,400933,0.0,0.0
1962-04-10 00:00:00-05:00,0.05809110667853666,0.05828618626924635,0.057896651327610016,0.057896651327610016,120280,0.0,0.0
1962-04-11 00:00:00-05:00,0.05789662436960842,0.05848123862974459,0.05731138586997986,0.05731138586997986,320746,0.0,0.0
1962-04-12 00:00:00-05:00,0.05633664940548229,0.05633664940548229,0.05458218604326248,0.05458218604326248,962238,0.0,0.0
1962-04-13 00:00:00-05:00,0.054582129764675455,0.054582129764675455,0.05302274762146279,0.054192595183849335,1202798,0.0,0.0
1962-04-16 00:00:00-05:00,0.054387713833015924,0.0549723282456398,0.054387713833015924,0.0549723282456398,601399,0.0,0.0
1962-04-17 00:00:00-05:00,0.05555692034007263,0.05633661405561767,0.05555692034007263,0.056142158806324005,641492,0.0,0.0
1962-04-18 00:00:00-05:00,0.056531669725069685,0.057311358453593884,0.056531669725069685,0.0569218285381794,641492,0.0,0.0
1962-04-19 00:00:00-05:00,0.0569218285381794,0.05789659667325845,0.0569218285381794,0.0569218285381794,441026,0.0,0.0
1962-04-23 00:00:00-05:00,0.05770154669880867,0.05789662620486867,0.05770154669880867,0.05770154669880867,601399,0.0,0.0
1962-04-24 00:00:00-05:00,0.05789662083269358,0.0588707651350754,0.05789662083269358,0.058481235057115555,521212,0.0,0.0
1962-04-25 00:00:00-05:00,0.05848123225867983,0.05906584179662376,0.058286152780056,0.058286152780056,922145,0.0,0.0
1962-04-26 00:00:00-05:00,0.05809105184061953,0.05809105184061953,0.0569218285381794,0.0569218285381794,400933,0.0,0.0
1962-04-27 00:00:00-05:00,0.05692188486282213,0.05731141516367985,0.05575203150510789,0.05575203150510788,360839,0.0,0.0
1962-04-30 00:00:00-04:00,0.05477725056210388,0.05477725056210388,0.05360802635550499,0.05360802635550499,441026,0.0,0.0
1962-05-01 00:00:00-04:00,0.05360798585150925,0.054582129764675455,0.05341290644149376,0.054192595183849335,481119,0.0,0.0
1962-05-02 00:00:00-04:00,0.05419265106079472,0.054972345265578725,0.053802491838478475,0.05458218604326248,320746,0.0,0.0
1962-05-03 00:00:00-04:00,0.054582129764675455,0.054582129764675455,0.05399751577383385,0.054192595183849335,360839,0.0,0.0
1962-05-04 00:00:00-04:00,0.05419259518384933,0.054582129764675455,0.05419259518384933,0.054192595183849335,240560,0.0,0.0
1962-05-07 00:00:00-04:00,0.05380245926541653,0.05380245926541653,0.05341292917728424,0.05341292917728424,320746,0.0,0.0
1962-05-08 00:00:00-04:00,0.0534128985097014,0.05419258713627355,0.05224304646253586,0.05224304646253586,521212,0.0,0.0
1962-05-09 00:00:00-04:00,0.051463400936896796,0.051463400936896796,0.05029354790997173,0.05068370699882507,841958,0.0,0.0
1962-05-10 00:00:00-04:00,0.05029354883842281,0.05029354883842281,0.04990401864051819,0.04990401864051819,561306,0.0,0.0
1962-05-11 00:00:00-04:00,0.04990401115045027,0.050683700327387664,0.047564934302629834,0.0487341582775116,801865,0.0,0.0
1962-05-14 00:00:00-04:00,0.048734177047120394,0.05146341398358346,0.048734177047120394,0.05146341398358345,721679,0.0,0.0
1962-05-15 00:00:00-04:00,0.051463404520519535,0.05185356363654137,0.051463404520519535,0.05185356363654137,360839,0.0,0.0
1962-05-16 00:00:00-04:00,0.05146341440421827,0.05146341440421827,0.050293561071157455,0.050293561071157455,280653,0.0,0.0
1962-05-17 00:00:00-04:00,0.05029353194255601,0.05029353194255601,0.04912430818498102,0.04951384291052818,280653,0.0,0.0
1962-05-18 00:00:00-04:00,0.04951385954446226,0.04990401864051819,0.04951385954446226,0.04990401864051819,360839,0.0,0.0
1962-05-21 00:00:00-04:00,0.04990401864051819,0.04990401864051819,0.04951385954446226,0.04990401864051819,120280,0.0,0.0
1962-05-22 00:00:00-04:00,0.04990401864051819,0.051463401886944114,0.04990401864051819,0.04990401864051819,681585,0.0,0.0
1962-05-23 00:00:00-04:00,0.04990399227583299,0.04990399227583299,0.04756491631269455,0.04756491631269455,761772,0.0,0.0
1962-05-24 00:00:00-04:00,0.04795446619391442,0.04912431433744106,0.04795446619391442,0.04795446619391441,601399,0.0,0.0
1962-05-25 00:00:00-04:00,0.048539707656819926,0.04912431731500875,0.048539707656819926,0.0487341582775116,1202798,0.0,0.0
1962-05-28 00:00:00-04:00,0.04873416841911579,0.04990402153550147,0.04834463819861412,0.04834463819861412,3808860,0.0,0.0
1962-05-29 00:00:00-04:00,0.04639507683562666,0.04639507683562666,0.04425045569470373,0.04483569413423538,4410258,0.0,0.0
1962-05-31 00:00:00-04:00,0.04990401864051819,0.051463401886944114,0.04990401864051819,0.04990401864051819,2886715,0.0,0.0
1962-06-01 00:00:00-04:00,0.04990401864051819,0.04990401864051819,0.048734165591996885,0.04990401864051819,801865,0.0,0.0
1962-06-04 00:00:00-04:00,0.0497089371358727,0.0497089371358727,0.046785250306129456,0.046785250306129456,681585,0.0,0.0
1962-06-05 00:00:00-04:00,0.0467852196434001,0.048344601806437446,0.04639506081840898,0.04814952239394188,1964570,0.0,0.0
1962-06-06 00:00:00-04:00,0.048149535160508655,0.04970891773700714,0.04775937623206918,0.04970891773700714,481119,0.0,0.0
1962-06-07 00:00:00-04:00,0.049708941976156745,0.05029355175600314,0.047954479079924665,0.04834463819861412,721679,0.0,0.0
1962-06-08 00:00:00-04:00,0.04834462623480803,0.04951385016365901,0.04834462623480803,0.04912431538105011,681585,0.0,0.0
1962-06-11 00:00:00-04:00,0.04834463819861412,0.04834463819861412,0.04775939952057994,0.04834463819861412,280653,0.0,0.0
1962-06-12 00:00:00-04:00,0.047718583527296146,0.047718583527296146,0.04674066603183746,0.04674066603183746,240560,0.000249,0.0
1962-06-13 00:00:00-04:00,0.046740680693661635,0.046740680693661635,0.04537133872509003,0.04537133872509003,721679,0.0,0.0
1962-06-14 00:00:00-04:00,0.0445891460659706,0.0445891460659706,0.04126459360122681,0.04126459360122681,1523544,0.0,0.0
1962-06-15 00:00:00-04:00,0.04126459288030999,0.04478485509753227,0.04067808970506724,0.04478485509753227,1523544,0.0,0.0
1962-06-18 00:00:00-04:00,0.0447848404156751,0.04537133872509003,0.04282900013768856,0.04537133872509003,681585,0.0,0.0
1962-06-19 00:00:00-04:00,0.04537133872509003,0.04595846796429205,0.04419833743270619,0.04537133872509003,400933,0.0,0.0
1962-06-20 00:00:00-04:00,0.04537134773222176,0.04537134773222176,0.04419834620697335,0.04458913952112198,160373,0.0,0.0
1962-06-21 00:00:00-04:00,0.04380692541599274,0.04380692541599274,0.04322042700648601,0.04380692541599274,1042425,0.0,0.0
1962-06-22 00:00:00-04:00,0.04361122103585869,0.04361122103585869,0.04263392463326454,0.04263392463326454,521212,0.0,0.0
1962-06-25 00:00:00-04:00,0.04224249170892971,0.04224249170892971,0.040873780846595764,0.040873780846595764,280653,0.0,0.0
1962-06-26 00:00:00-04:00,0.040873780846595764,0.04185107694014249,0.040873780846595764,0.040873780846595764,561306,0.0,0.0
1962-06-27 00:00:00-04:00,0.04146029686481584,0.04263392463326454,0.04146029686481584,0.04263392463326454,841958,0.0,0.0
1962-06-28 00:00:00-04:00,0.04263392463326454,0.043024717943032115,0.04224250506714655,0.04263392463326454,360839,0.0,0.0
1962-06-29 00:00:00-04:00,0.042633930420175124,0.04282901397336335,0.04185109585523605,0.04185109585523605,641492,0.0,0.0
1962-07-02 00:00:00-04:00,0.04106887327749014,0.04224250093102455,0.04106887327749014,0.04224250093102455,200466,0.0,0.0
1962-07-03 00:00:00-04:00,0.04224250711973475,0.044393431395292275,0.04224250711973475,0.04439343139529228,801865,0.0,0.0
1962-07-05 00:00:00-04:00,0.04439342849905424,0.04458913827885473,0.04341613678628651,0.04380692541599274,400933,0.0,0.0
1962-07-06 00:00:00-04:00,0.043024717943032115,0.043024717943032115,0.04263392463326454,0.04263392463326454,441026,0.0,0.0
1962-07-09 00:00:00-04:00,0.04263392463326454,0.04263392463326454,0.04263392463326454,0.04263392463326454,40093,0.0,0.0
1962-07-10 00:00:00-04:00,0.04419834620697335,0.04458913952112198,0.04419834620697335,0.04458913952112198,1002331,0.0,0.0
1962-07-11 00:00:00-04:00,0.04458915029478802,0.04654499143362045,0.04400264705367499,0.04654499143362045,1924476,0.0,0.0
1962-07-12 00:00:00-04:00,0.04654498736222328,0.04654498736222328,0.04556706454157021,0.04615356773138046,801865,0.0,0.0
1962-07-13 00:00:00-04:00,0.04595847427845001,0.04595847427845001,0.045567054731872184,0.04595847427845001,120280,0.0,0.0
1962-07-16 00:00:00-04:00,0.04576275821789137,0.04576275821789137,0.04537133872509003,0.04537133872509003,160373,0.0,0.0
1962-07-17 00:00:00-04:00,0.04537134773222176,0.045762767302727825,0.04458913952112198,0.04458913952112198,320746,0.0,0.0
1962-07-18 00:00:00-04:00,0.04380692541599274,0.04380692541599274,0.04380692541599274,0.04380692541599274,200466,0.0,0.0
1962-07-19 00:00:00-04:00,0.043806925829645404,0.04419834539294243,0.043806925829645404,0.04419834539294243,240560,0.0,0.0
1962-07-20 00:00:00-04:00,0.0441983429458415,0.04498055577278137,0.0441983429458415,0.04498055577278137,320746,0.0,0.0
1962-07-23 00:00:00-04:00,0.04498055826319057,0.04498055826319057,0.04419834539294243,0.04419834539294243,200466,0.0,0.0
1962-07-24 00:00:00-04:00,0.04419834497559373,0.044980557838455726,0.04380692541599274,0.04380692541599274,681585,0.0,0.0
1962-07-25 00:00:00-04:00,0.04322040983704682,0.04322040983704682,0.04263390698697536,0.0430247001349926,801865,0.0,0.0
1962-07-26 00:00:00-04:00,0.042633928712869355,0.042633928712869355,0.04204680398106575,0.04204680398106575,521212,0.0,0.0
1962-07-27 00:00:00-04:00,0.04204679584068263,0.04224250093102455,0.041851086076786316,0.04224250093102455,160373,0.0,0.0
1962-07-30 00:00:00-04:00,0.04263392463326454,0.04282900815997312,0.04263392463326454,0.04263392463326454,320746,0.0,0.0
1962-07-31 00:00:00-04:00,0.04282899043293838,0.043416119539101045,0.04282899043293838,0.0430247001349926,922145,0.0,0.0
1962-08-01 00:00:00-04:00,0.0430247001349926,0.0430247001349926,0.04282899043293838,0.0430247001349926,280653,0.0,0.0
1962-08-02 00:00:00-04:00,0.04361122072155172,0.04419834539294243,0.04361122072155172,0.04419834539294243,320746,0.0,0.0
1962-08-03 00:00:00-04:00,0.044198324208428556,0.044784827015913985,0.04341611638665199,0.04341611638665199,360839,0.0,0.0
1962-08-06 00:00:00-04:00,0.04400263642172032,0.04458913952112198,0.04400263642172032,0.04458913952112198,481119,0.0,0.0
1962-08-07 00:00:00-04:00,0.04458913952112198,0.04458913952112198,0.04458913952112198,0.04458913952112198,200466,0.0,0.0
1962-08-08 00:00:00-04:00,0.044589130669274425,0.04537133872509003,0.044589130669274425,0.04537133872509003,441026,0.0,0.0
1962-08-09 00:00:00-04:00,0.04537133872509003,0.04537133872509003,0.04517625990847644,0.04537133872509003,882052,0.0,0.0
1962-08-10 00:00:00-04:00,0.04517626887688107,0.04517626887688107,0.04458913952112198,0.04458913952112198,561306,0.0,0.0
1962-08-13 00:00:00-04:00,0.044393431395292275,0.044393431395292275,0.04380692827396718,0.04439343139529228,280653,0.0,0.0
1962-08-14 00:00:00-04:00,0.044784846001968595,0.04498055577278137,0.044784846001968595,0.04498055577278137,521212,0.0,0.0
1962-08-15 00:00:00-04:00,0.04517626017332077,0.045958468233722044,0.04517626017332077,0.04517626017332077,1323078,0.0,0.0
1962-08-16 00:00:00-04:00,0.045176300839434164,0.04615359327087087,0.04478488099199578,0.045762799680233,721679,0.0,0.0
1962-08-17 00:00:00-04:00,0.04576277503189674,0.046936407685279846,0.0453713553952813,0.046936407685279846,641492,0.0,0.0
1962-08-20 00:00:00-04:00,0.04732717272905779,0.04928301274776459,0.04732717272905779,0.04928301274776459,1363171,0.0,0.0
1962-08-21 00:00:00-04:00,0.04928301274776459,0.05006522537343863,0.04928301274776459,0.04928301274776459,761772,0.0,0.0
1962-08-22 00:00:00-04:00,0.04928301210421453,0.049869515001773834,0.04889159266841371,0.049869515001773834,280653,0.0,0.0
1962-08-23 00:00:00-04:00,0.04986955133489912,0.04986955133489912,0.04850083949824017,0.04908733814954758,441026,0.0,0.0
1962-08-24 00:00:00-04:00,0.049478738759667004,0.05065174028277397,0.049478738759667004,0.05065174028277397,641492,0.0,0.0
1962-08-27 00:00:00-04:00,0.05065172294368025,0.05104314237948106,0.049869515001773834,0.049869515001773834,561306,0.0,0.0
1962-08-28 00:00:00-04:00,0.04986954136946368,0.050065251190842396,0.047913700342178345,0.047913700342178345,240560,0.0,0.0
1962-08-29 00:00:00-04:00,0.0479136756342758,0.049673805932526564,0.04693638421784917,0.04928301274776459,521212,0.0,0.0
1962-08-30 00:00:00-04:00,0.049283044349229754,0.049478754195179615,0.04850083589553833,0.04850083589553833,200466,0.0,0.0
1962-08-31 00:00:00-04:00,0.048891603946685784,0.04928302347277891,0.048891603946685784,0.04889160394668579,240560,0.0,0.0
1962-09-04 00:00:00-04:00,0.04850080243550936,0.04850080243550936,0.047522880136966705,0.047522880136966705,200466,0.0,0.0
1962-09-05 00:00:00-04:00,0.046936405282071485,0.046936405282071485,0.04634927585721016,0.04634927585721016,120280,0.0,0.0
1962-09-06 00:00:00-04:00,0.04634927823035669,0.046936407685279846,0.04634927823035669,0.046936407685279846,240560,0.0,0.0
1962-09-07 00:00:00-04:00,0.046936405282071485,0.046936405282071485,0.04634927585721016,0.04634927585721016,160373,0.0,0.0
1962-09-10 00:00:00-04:00,0.04615359327087087,0.04615359327087087,0.045762799680233,0.045762799680233,200466,0.0,0.0
1962-09-11 00:00:00-04:00,0.04591951483281563,0.046311646699905396,0.04572313469855924,0.046311646699905396,240560,0.000249,0.0
1962-09-12 00:00:00-04:00,0.046704407781362534,0.046704407781362534,0.046704407781362534,0.046704407781362534,40093,0.0,0.0
1962-09-13 00:00:00-04:00,0.04670440696841818,0.04670440696841818,0.04591951483281563,0.046311646699905396,320746,0.0,0.0
1962-09-14 00:00:00-04:00,0.04591949341790559,0.04591949341790559,0.045134606337904046,0.04533098638057709,240560,0.0,0.0
1962-09-17 00:00:00-04:00,0.04513460295162501,0.04513460295162501,0.04474184289574623,0.04474184289574623,160373,0.0,0.0
1962-09-18 00:00:00-04:00,0.04474184289574623,0.04533098297956441,0.04454546286780684,0.04474184289574623,240560,0.0,0.0
1962-09-19 00:00:00-04:00,0.045134611427783966,0.04552673846666002,0.045134611427783966,0.045134611427783966,200466,0.0,0.0
1962-09-20 00:00:00-04:00,0.04474185547669315,0.04474185547669315,0.04454547539353371,0.04454547539353371,80187,0.0,0.0
1962-09-21 00:00:00-04:00,0.04415331319069208,0.04415331319069208,0.043172046542167664,0.043172046542167664,360839,0.0,0.0
1962-09-24 00:00:00-04:00,0.043172071881326664,0.043172071881326664,0.04199442459381913,0.04238718003034592,601399,0.0,0.0
1962-09-25 00:00:00-04:00,0.042387185613014924,0.042387185613014924,0.04160229834822056,0.041994430124759674,521212,0.0,0.0
1962-09-26 00:00:00-04:00,0.041798667478916314,0.041798667478916314,0.04160228744149208,0.04160228744149208,400933,0.0,0.0
1962-09-27 00:00:00-04:00,0.0416022826644943,0.0416022826644943,0.041209522634744644,0.041209522634744644,200466,0.0,0.0
1962-09-28 00:00:00-04:00,0.040817397999685166,0.040817397999685166,0.040228262543678284,0.040228262543678284,841958,0.0,0.0
1962-10-01 00:00:00-04:00,0.04022825811304094,0.040817393504161956,0.03924761712551117,0.03924761712551117,441026,0.0,0.0
1962-10-02 00:00:00-04:00,0.03924762028937729,0.040424641398683965,0.038854860203928206,0.040032509714365005,761772,0.0,0.0
1962-10-03 00:00:00-04:00,0.04042464316488022,0.04081739857792854,0.04042464316488022,0.04081739857792854,320746,0.0,0.0
1962-10-04 00:00:00-04:00,0.04042464259220085,0.04042464259220085,0.040228262543678284,0.040228262543678284,120280,0.0,0.0
1962-10-05 00:00:00-04:00,0.04042464316488022,0.04140591033068476,0.04042464316488022,0.04081739857792854,441026,0.0,0.0
1962-10-08 00:00:00-04:00,0.04081739857792854,0.04081739857792854,0.04081739857792854,0.04081739857792854,80187,0.0,0.0
1962-10-09 00:00:00-04:00,0.04081739350382949,0.041013773530721664,0.040424638139605444,0.041013773530721664,320746,0.0,0.0
1962-10-10 00:00:00-04:00,0.040817398192828154,0.040817398192828154,0.039836131036281586,0.039836131036281586,200466,0.0,0.0
1962-10-11 00:00:00-04:00,0.03983612967164046,0.040032509714365005,0.039639749628915914,0.040032509714365005,80187,0.0,0.0
1962-10-12 00:00:00-04:00,0.03963976353406906,0.03963976353406906,0.03924763405697612,0.03963976353406906,160373,0.0,0.0
1962-10-15 00:00:00-04:00,0.03963976353406906,0.04003252375729372,0.039443383422456735,0.03963976353406906,400933,0.0,0.0
1962-10-16 00:00:00-04:00,0.039836131036281586,0.039836131036281586,0.039836131036281586,0.039836131036281586,40093,0.0,0.0
1962-10-17 00:00:00-04:00,0.039836131036281586,0.039836131036281586,0.03924762163385822,0.039836131036281586,200466,0.0,0.0
1962-10-18 00:00:00-04:00,0.03963974625554662,0.03963974625554662,0.03944336622953415,0.03944336622953415,160373,0.0,0.0
1962-10-19 00:00:00-04:00,0.03944337073766766,0.03963975078612516,0.03846273198723793,0.03846273198723793,561306,0.0,0.0
1962-10-22 00:00:00-04:00,0.038266362355739256,0.038266362355739256,0.03512617296337623,0.03669658303260803,1122611,0.0,0.0
1962-10-23 00:00:00-04:00,0.03493041207798639,0.03493041207798639,0.03296787319880249,0.034341271966695786,1242891,0.0,0.0
1962-10-24 00:00:00-04:00,0.03434125678239255,0.03571528568863869,0.03316423857202557,0.03571528568863869,3127274,0.0,0.0
1962-10-25 00:00:00-04:00,0.03571531086157092,0.03591106254897239,0.035126170595534995,0.03532255068421364,280653,0.0,0.0
1962-10-26 00:00:00-04:00,0.03453765878847749,0.03453765878847749,0.033752769231796265,0.033752769231796265,240560,0.0,0.0
1962-10-29 00:00:00-05:00,0.036107429394553026,0.03748145885452171,0.036107429394553026,0.03650018945336342,1002331,0.0,0.0
1962-10-30 00:00:00-05:00,0.0365001845216545,0.039247612324506506,0.03610742451591173,0.03885485231876373,882052,0.0,0.0
1962-10-31 00:00:00-05:00,0.03885486314932252,0.039051243206933664,0.03767721354961395,0.03767721354961395,400933,0.0,0.0
1962-11-01 00:00:00-05:00,0.03806996771000816,0.03924761712551117,0.03806996771000816,0.03924761712551117,240560,0.0,0.0
1962-11-02 00:00:00-05:00,0.03963976630108867,0.04081741396205445,0.03963976630108867,0.040621038526296616,1082518,0.0,0.0
1962-11-05 00:00:00-05:00,0.04179868073008307,0.04277994813761542,0.04179868073008307,0.04219081252813339,1282984,0.0,0.0
1962-11-07 00:00:00-05:00,0.04219081021366819,0.042387185613014924,0.040032519129070056,0.041994430124759674,1002331,0.0,0.0
1962-11-08 00:00:00-05:00,0.04199444527052891,0.04277996121990635,0.041798693512298236,0.04258358106017113,481119,0.0,0.0
